	AMIKACIN	AMOXICILLIN	AMOXICILLIN_CLAVULANATE	CAPREOMYCIN	CIPROFLOXACIN	CLARITHROMYCIN	CLOFAZIMINE	CYCLOSERINE	ETHAMBUTOL	ETHIONAMIDE	GATIFLOXACIN	ISONIAZID	KANAMYCIN	LEVOFLOXACIN	MOXIFLOXACIN	NICOTINAMIDE	OFLOXACIN	PARA-AMINOSALICYLIC_ACID	PROTHIONAMIDE	PYRAZINAMIDE	RIFABUTIN	RIFAMPICIN	STREPTOMYCIN	country	date	lineage1	lineage2	lineage3	lineage4	lineage5	lineage6	lineage7	strain
138	-1	-1	-1	-1	0	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647977
139	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	-1	United Kingdom	missing	1	0	0	0	0	0	0	SAMN03647976
140	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Sweden	2009	0	0	1	0	0	0	0	SAMN02414929
141	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	Sweden	2009	1	0	0	0	0	0	0	SAMN02414928
142	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	Sweden	2009	0	1	0	0	0	0	0	SAMN02414925
143	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Sweden	2009	0	0	1	0	0	0	0	SAMN02414924
144	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	Sweden	2009	0	0	0	1	0	0	0	SAMN02414927
145	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	0	0	-1	0	0	Germany		0	1	0	0	0	0	0	SAMEA2535126
146	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	Sweden	2009	1	0	0	0	0	0	0	SAMN02414921
147	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Sweden	2009	0	1	0	0	0	0	0	SAMN02414920
148	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	Sweden	2009	0	1	0	0	0	0	0	SAMN02414922
149	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Not Provided		0	0	0	1	0	0	0	SAMEA2342387
150	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Not Provided		0	0	0	1	0	0	0	SAMEA2342386
151	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Not Provided		0	0	0	1	0	0	0	SAMEA2342385
152	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Not Provided		0	0	0	1	0	0	0	SAMEA2342384
153	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Not Provided		0	0	0	1	0	0	0	SAMEA2342383
154	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Not Provided		0	0	0	1	0	0	0	SAMEA2342382
155	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	1	-1	-1	0	-1	0	-1	-1	0	-1	1	1	Russia	2008	0	0	0	0	0	0	0	SAMEA1707198
156	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	1	Russia	2010	0	0	0	1	0	0	0	SAMEA1707199
157	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	1	-1	-1	0	-1	0	-1	0	1	-1	1	1	Russia	2009	0	1	0	0	0	0	0	SAMEA1707196
158	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	1	-1	-1	0	-1	0	-1	0	0	-1	1	1	Russia	2008	0	0	0	1	0	0	0	SAMEA1707197
159	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	1	-1	-1	1	-1	0	-1	1	0	-1	1	0	Russia	2010	0	1	0	0	0	0	0	SAMEA1707194
160	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Russia		0	1	0	0	0	0	0	SAMEA1707195
161	0	-1	-1	0	-1	-1	-1	-1	1	-1	-1	1	-1	-1	0	-1	1	-1	0	1	-1	1	1	Russia	2010	0	1	0	0	0	0	0	SAMEA1707192
162	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Malawi	2002	1	0	0	0	0	0	0	SAMEA1708353
163	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	1	-1	-1	0	-1	0	-1	-1	0	-1	1	1	Russia	2008	0	1	0	0	0	0	0	SAMEA1707191
164	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2534717
165	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	1	Germany		0	0	0	0	0	0	0	SAMEA2533501
166	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	Canada	2012	0	0	0	0	0	0	0	SAMN03161705
167	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2534244
168	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03647670
169	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2534714
170	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647676
171	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	0	-1	0	-1	-1	-1	-1	-1	-1	South Africa	missing	0	0	0	1	0	0	0	SAMN03648813
172	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Russia	2009	0	1	0	0	0	0	0	SAMEA1707379
173	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	Canada	2012	0	0	0	0	0	0	0	SAMN03161704
174	0	0	-1	0	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	0	-1	-1	1	-1	1	1	Uzbekistan		0	0	0	0	0	0	0	SAMEA2534711
175	0	-1	-1	0	-1	-1	-1	-1	1	-1	-1	1	-1	-1	0	-1	0	-1	1	0	-1	1	1	Russia	2010	0	1	0	0	0	0	0	SAMEA1707373
176	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Russia	2010	0	0	0	1	0	0	0	SAMEA1707370
177	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647675
178	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	1	-1	-1	0	-1	0	-1	1	0	-1	1	1	Russia	2010	0	1	0	0	0	0	0	SAMEA1707377
179	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Russia	2008	0	0	0	1	0	0	0	SAMEA1707375
180	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	South Africa	2013	0	1	0	0	0	0	0	SAMN02585991
181	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	South Africa	2013	0	0	0	1	0	0	0	SAMN02585990
182	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	South Africa	2013	0	0	0	1	0	0	0	SAMN02585993
183	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	0	-1	-1	-1	0	-1	-1	-1	-1	0	0	South Africa	2013	0	0	0	1	0	0	0	SAMN02585992
184	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2533509
185	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	South Africa	2013	0	0	0	1	0	0	0	SAMN02585997
186	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	South Africa	2013	0	0	0	1	0	0	0	SAMN02585996
187	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	South Africa	2013	0	1	0	0	0	0	0	SAMN02585999
188	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2533476
189	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2533475
190	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2533474
191	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	1	-1	-1	-1	-1	0	-1	0	1	Germany		0	0	0	0	0	0	0	SAMEA2533472
192	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2533471
193	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	0	0	0	0	SAMN03648816
194	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2008	1	0	0	0	0	0	0	SAMEA1569114
195	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2008	0	0	0	1	0	0	0	SAMEA1569115
196	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Malawi	2003	1	0	0	0	0	0	0	SAMEA1569117
197	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Malawi	2004	0	0	0	0	0	0	0	SAMEA1569110
198	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Malawi	2001	0	0	0	1	0	0	0	SAMEA1569111
199	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	2003	1	0	0	0	0	0	0	SAMEA1569112
200	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	1999	0	0	0	1	0	0	0	SAMEA1569113
201	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	1	0	0	0	0	0	SAMN03648814
202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Malawi	1998	0	0	1	0	0	0	0	SAMEA1569118
203	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Malawi	1999	0	0	0	1	0	0	0	SAMEA1569119
204	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	United Kingdom		0	0	1	0	0	0	0	SAMEA2297194
205	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	United Kingdom		0	0	1	0	0	0	0	SAMEA2297193
206	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	United Kingdom		0	0	0	1	0	0	0	SAMEA2297192
207	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	Canada	2005	0	0	0	0	0	0	0	SAMN03161684
208	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	Canada	2000	0	0	0	0	0	0	0	SAMN03161685
209	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	Canada	2002	0	0	0	0	0	0	0	SAMN03161689
210	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Not Provided		0	0	0	1	0	0	0	SAMEA2158314
211	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Not Provided		0	0	0	1	0	0	0	SAMEA2155145
212	0	-1	-1	-1	-1	-1	-1	0	0	0	-1	0	0	-1	0	-1	0	0	-1	-1	1	1	0	Uganda	unknown	0	0	0	0	0	0	0	SAMN02381005
213	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	Uganda	unknown	1	0	0	0	0	0	0	SAMN02381004
214	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	Uganda	unknown	0	0	1	0	0	0	0	SAMN02381007
215	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Uganda	unknown	0	1	0	0	0	0	0	SAMN02381006
216	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Uganda	unknown	0	0	0	1	0	0	0	SAMN02381001
217	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Uganda	unknown	0	0	1	0	0	0	0	SAMN02381000
218	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	Uganda	unknown	0	0	0	1	0	0	0	SAMN02381003
219	0	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	0	-1	0	-1	0	0	-1	-1	1	1	1	Uganda	unknown	0	0	0	0	0	0	0	SAMN02381009
220	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Uganda	unknown	0	0	0	1	0	0	0	SAMN02381008
221	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	1	0	0	0	0	0	0	SAMN03647459
222	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	1	-1	0	0	South Africa	missing	0	0	0	1	0	0	0	SAMN03648828
223	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	South Africa	missing	0	0	0	0	0	0	0	SAMN03648829
224	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	1	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	1	0	0	0	0	0	SAMN03648826
225	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	-1	South Africa	missing	0	0	0	1	0	0	0	SAMN03648827
226	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	0	0	0	0	SAMN03648824
227	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	1	0	0	0	SAMN03648825
228	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	1	0	0	0	SAMN03648822
229	0	-1	-1	0	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	0	-1	0	0	South Africa	missing	0	0	0	1	0	0	0	SAMN03648823
230	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	0	-1	0	-1	0	-1	-1	-1	-1	-1	0	South Africa	missing	0	0	0	0	0	0	0	SAMN03648820
231	0	-1	-1	0	-1	-1	-1	-1	1	-1	-1	1	0	-1	1	-1	1	-1	-1	1	-1	1	1	South Africa	missing	0	0	0	1	0	0	0	SAMN03648821
232	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Sierra Leone		0	0	0	1	0	0	0	SAMEA2534939
233	0	0	-1	0	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	0	-1	-1	1	-1	1	1	Uzbekistan		0	0	0	0	0	0	0	SAMEA2534938
234	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647452
235	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	South Korea	2013	0	1	0	0	0	0	0	SAMN02360628
236	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Uganda	2013	0	0	0	1	0	0	0	SAMN02360629
237	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2534936
238	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Uganda	2013	0	0	0	1	0	0	0	SAMN02360624
239	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	South Korea	2013	0	1	0	0	0	0	0	SAMN02360625
240	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	South Korea	2013	0	1	0	0	0	0	0	SAMN02360626
241	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Uganda	2013	0	0	0	1	0	0	0	SAMN02360627
242	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	South Korea	2013	0	1	0	0	0	0	0	SAMN02360620
243	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	South Korea	2013	0	0	0	0	0	0	0	SAMN02360621
244	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	South Korea	2013	0	1	0	0	0	0	0	SAMN02360622
245	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Uganda	2013	0	0	1	0	0	0	0	SAMN02360623
246	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647108
247	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	0	0	0	0	0	SAMN03647109
248	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Not Provided		0	0	0	1	0	0	0	SAMEA2159068
249	-1	-1	-1	0	-1	-1	-1	-1	0	1	-1	1	0	-1	-1	-1	0	-1	-1	-1	-1	1	0	China		0	0	0	1	0	0	0	SAMN01908781
250	0	0	-1	0	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	0	-1	-1	1	-1	1	1	Uzbekistan		0	0	0	0	0	0	0	SAMEA2534179
251	-1	-1	-1	0	-1	-1	-1	-1	1	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	China		0	1	0	0	0	0	0	SAMN01908783
252	-1	-1	-1	0	-1	-1	-1	-1	0	1	-1	1	1	-1	-1	-1	1	-1	-1	-1	-1	1	1	China		0	0	0	1	0	0	0	SAMN01908784
253	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647454
254	-1	-1	-1	0	-1	-1	-1	-1	0	0	-1	0	0	-1	-1	-1	0	-1	-1	-1	-1	0	0	China		0	0	0	1	0	0	0	SAMN01908786
255	-1	-1	-1	0	-1	-1	-1	-1	0	0	-1	0	0	-1	-1	-1	0	-1	-1	-1	-1	0	0	China		0	0	0	1	0	0	0	SAMN01908787
256	-1	-1	-1	0	-1	-1	-1	-1	0	0	-1	0	0	-1	-1	-1	0	-1	-1	-1	-1	0	0	China		0	0	0	1	0	0	0	SAMN01908788
257	-1	-1	-1	0	-1	-1	-1	-1	1	0	-1	1	0	-1	-1	-1	0	-1	-1	-1	-1	1	0	China		0	1	0	0	0	0	0	SAMN01908789
258	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2534170
259	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2534177
260	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2534176
261	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	0	Germany		0	0	0	0	0	0	0	SAMEA2534174
262	-1	-1	-1	-1	0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	0	1	0	0	0	SAMN03648083
263	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	0	-1	1	1	Malawi	2008	0	0	0	1	0	0	0	SAMEA1708386
264	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	Canada	2012	0	0	0	0	0	0	0	SAMN02671156
265	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	Canada	2012	0	0	0	0	0	0	0	SAMN02671155
266	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	Canada	2012	0	0	0	0	0	0	0	SAMN02671152
267	1	-1	-1	1	1	-1	-1	-1	1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	South Korea		0	0	0	0	0	0	0	SAMEA3558129
268	1	-1	-1	1	1	-1	-1	-1	1	0	-1	1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	South Korea		0	0	0	0	0	0	0	SAMEA3558128
269	1	-1	-1	0	1	-1	-1	-1	1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	South Korea		0	0	0	0	0	0	0	SAMEA3558127
270	1	-1	-1	1	1	-1	-1	-1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	South Korea		0	0	0	0	0	0	0	SAMEA3558126
271	1	-1	-1	1	1	-1	-1	-1	-1	1	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	1	0	South Korea		0	0	0	0	0	0	0	SAMEA3558125
272	1	-1	-1	0	1	-1	-1	-1	-1	1	-1	1	1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	South Korea		0	0	0	0	0	0	0	SAMEA3558124
273	1	-1	-1	0	1	-1	-1	-1	-1	0	-1	-1	1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	South Korea		0	0	0	0	0	0	0	SAMEA3558123
274	1	-1	-1	0	1	-1	-1	-1	-1	0	-1	1	1	-1	-1	-1	-1	-1	-1	1	-1	1	-1	South Korea		0	0	0	0	0	0	0	SAMEA3558122
275	1	-1	-1	0	1	-1	-1	-1	0	0	-1	1	1	-1	-1	-1	-1	-1	-1	1	-1	1	0	South Korea		0	0	0	0	0	0	0	SAMEA3558121
276	1	-1	-1	0	1	-1	-1	-1	1	0	-1	1	1	-1	-1	-1	-1	-1	-1	1	-1	-1	1	South Korea		0	0	0	0	0	0	0	SAMEA3558120
277	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Not Provided		0	0	0	1	0	0	0	SAMEA2146899
278	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Not Provided		0	0	0	1	0	0	0	SAMEA2146728
279	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	United Kingdom	missing	0	0	1	0	0	0	0	SAMN03647364
